0,1,2,3,4,5,6,7,8,9,10,11,filename
30,23,7,18,5,11,1,0,6,0,3,10,1149.txt
27,25,7,18,5,5,1,11,6,0,3,10,1151.txt
27,25,16,5,5,5,1,10,6,0,3,10,1152.txt
27,25,7,5,5,5,1,0,6,0,3,10,1156.txt
30,23,7,7,5,15,8,10,6,0,3,11,1158.txt
27,25,7,9,5,11,8,10,6,0,3,10,1161.txt
30,22,7,5,5,5,1,10,6,0,3,10,1166.txt
27,25,7,5,5,5,8,10,6,0,3,10,1168.txt
27,28,9,20,19,12,8,0,22,13,7,7,1169.txt
27,28,8,5,7,5,1,10,6,0,3,12,1171.txt
30,27,7,5,5,5,1,10,6,0,3,11,1175.txt
27,25,7,5,5,5,1,10,6,0,3,10,1177.txt
27,25,7,18,5,11,1,10,6,0,3,16,1179.txt
30,27,7,5,5,5,1,0,6,0,3,11,1183.txt
14,28,10,5,5,5,1,10,6,0,3,12,1184.txt
30,25,16,16,5,5,8,10,6,0,3,10,1190.txt
27,25,7,7,5,5,8,10,6,0,3,10,1192.txt
27,25,7,5,5,5,1,10,6,0,3,10,1194.txt
27,29,5,5,7,5,11,10,16,0,3,12,1196.txt
27,29,7,5,8,5,1,10,17,0,3,12,1197.txt
30,27,7,18,5,11,1,10,6,0,3,11,1199.txt
30,23,7,7,11,5,8,10,6,0,3,10,1201.txt
27,25,7,5,5,5,8,10,6,0,3,10,1203.txt
30,27,16,5,5,11,1,10,6,0,3,11,1205.txt
30,27,7,7,5,10,7,5,5,5,3,14,1207.txt
30,23,7,5,5,5,1,10,6,0,3,10,1211.txt
30,23,7,18,5,5,1,10,6,0,3,10,1214.txt
30,23,7,18,5,11,1,10,6,0,3,11,1216.txt
27,25,7,5,5,5,1,10,6,0,3,18,1217.txt
30,22,7,5,5,11,1,10,6,0,3,10,1219.txt
27,28,7,9,5,17,17,5,5,5,3,12,1221.txt
30,25,7,7,5,11,8,10,6,0,3,11,1225.txt
30,27,16,18,5,5,1,10,6,0,3,11,1228.txt
27,30,7,5,5,5,8,10,6,0,3,12,1230.txt
30,22,16,18,5,5,1,10,6,0,3,11,1234.txt
27,25,7,5,5,5,1,10,6,0,3,10,1237.txt
27,30,21,5,5,5,1,10,6,0,3,13,1239.txt
12,23,16,15,5,11,1,14,6,0,3,14,1241.txt
27,28,7,5,8,11,1,10,6,0,3,12,1243.txt
27,28,7,7,7,5,8,10,6,0,3,13,1245.txt
27,30,10,5,5,5,1,10,6,0,3,12,1249.txt
30,22,7,5,5,5,1,10,6,0,3,10,1251.txt
30,27,16,7,13,15,8,10,6,0,3,11,1254.txt
27,29,8,5,7,5,1,10,17,0,3,12,1255.txt
12,25,10,18,5,11,1,10,6,0,3,18,1267.txt
27,25,16,5,5,11,1,10,6,0,3,10,1271.txt
22,28,5,18,19,11,1,10,8,12,7,15,1274.txt
12,29,7,18,7,11,1,10,16,0,3,12,1276.txt
30,27,7,7,10,15,8,10,6,0,3,11,1278.txt
27,30,7,5,5,5,1,10,6,0,3,12,1280.txt
27,24,7,7,7,5,8,10,6,11,3,16,1283.txt
12,17,5,7,19,11,11,0,8,13,7,3,1285.txt
27,25,7,7,5,5,8,10,6,0,3,10,1287.txt
12,21,16,18,5,7,1,10,6,0,3,14,1288.txt
30,25,7,7,10,15,8,0,6,0,3,11,1290.txt
30,25,7,7,7,15,8,10,6,17,13,11,1292.txt
30,22,7,5,5,5,1,10,6,0,3,10,1295.txt
14,25,7,5,5,5,1,10,6,0,3,10,1297.txt
27,25,7,5,5,5,1,0,6,0,3,10,1300.txt
14,25,16,5,5,5,1,10,6,0,3,11,1302.txt
30,23,16,5,5,5,1,10,6,0,3,10,1303.txt
27,25,7,9,5,5,1,10,6,0,3,10,1305.txt
27,25,16,5,5,5,1,10,6,0,3,10,1307.txt
27,28,7,7,14,5,11,10,6,0,3,12,1309.txt
27,25,7,5,5,5,1,10,6,0,3,10,1311.txt
30,23,7,5,5,5,1,10,6,0,3,10,1314.txt
30,23,7,18,5,5,1,10,6,0,3,10,1315.txt
27,25,7,5,5,5,1,10,6,0,3,12,1317.txt
27,20,7,9,5,5,1,10,6,0,3,26,1318.txt
30,27,16,5,5,5,1,10,6,0,3,11,1320.txt
30,23,16,5,5,11,1,10,6,0,3,10,1323.txt
27,25,7,5,5,5,1,10,6,0,3,10,1325.txt
30,23,7,9,5,11,8,10,6,0,3,10,1327.txt
27,25,10,7,5,5,8,10,6,0,3,10,1329.txt
30,23,16,9,5,15,1,10,6,0,3,10,1331.txt
12,21,7,18,5,11,1,10,6,0,3,11,1332.txt
30,22,7,5,5,11,1,10,6,0,3,10,1335.txt
27,28,5,7,7,5,1,0,6,0,3,12,1337.txt
30,23,16,5,5,11,1,10,6,0,3,10,1339.txt
30,22,7,5,5,5,1,10,6,0,3,10,1341.txt
30,23,16,5,5,5,1,10,6,0,3,10,1344.txt
27,25,16,5,5,5,1,10,6,0,3,10,1346.txt
30,25,16,5,5,5,1,10,6,0,3,10,1348.txt
27,30,7,15,7,11,1,10,6,0,3,16,1351.txt
27,25,7,5,5,5,1,10,6,0,3,10,1352.txt
30,21,16,5,5,5,1,10,6,0,3,14,1354.txt
30,23,7,18,5,11,1,10,6,0,3,11,1356.txt
30,23,7,17,5,11,8,10,6,0,3,11,1358.txt
30,21,7,7,12,5,8,10,6,0,3,11,1360.txt
27,28,7,5,5,5,1,10,6,0,3,12,1362.txt
30,23,7,9,5,5,8,10,6,0,3,10,1364.txt
27,25,7,5,5,5,1,10,6,0,3,10,1367.txt
22,26,5,18,7,5,1,8,0,19,3,3,1368.txt
27,25,7,5,5,5,1,10,6,0,3,10,1371.txt
27,25,16,7,5,15,8,10,6,0,3,10,1372.txt
30,27,7,5,5,11,1,0,6,0,3,11,1375.txt
27,22,7,9,5,5,1,0,6,0,3,10,1377.txt
30,25,7,5,5,11,1,0,6,0,3,10,1379.txt
27,11,22,8,19,5,11,6,0,6,7,3,1380.txt
30,27,7,18,5,15,8,10,6,0,3,11,1383.txt
27,28,7,5,5,5,11,10,6,0,3,12,1389.txt
27,30,7,5,5,5,1,0,6,0,3,16,1390.txt
27,25,7,5,5,5,1,10,6,0,3,18,1392.txt
27,25,7,5,5,5,1,10,6,0,3,10,1395.txt
30,23,16,5,5,5,1,10,6,0,3,10,1396.txt
27,25,16,9,5,11,1,10,6,0,3,10,1398.txt
30,22,7,5,5,5,1,10,6,0,3,10,1400.txt
30,23,16,20,5,11,1,10,6,0,3,10,1402.txt
27,25,7,5,5,5,1,0,6,0,3,18,1405.txt
30,23,16,5,5,5,1,10,6,0,3,10,1407.txt
27,25,7,5,5,5,1,10,6,0,3,10,1409.txt
30,21,16,20,11,15,1,10,6,0,3,14,1412.txt
27,25,7,5,5,5,1,10,6,0,3,10,1416.txt
30,23,7,7,5,11,8,10,6,0,3,10,1418.txt
27,28,7,5,5,5,1,0,6,0,3,12,1421.txt
30,23,7,15,5,5,8,10,6,0,3,10,1422.txt
27,25,7,5,5,5,1,10,6,0,3,10,1425.txt
27,25,10,5,5,5,1,10,6,0,3,10,1427.txt
27,28,7,5,5,5,1,10,6,0,3,12,1429.txt
27,28,7,5,5,5,1,10,6,0,3,12,1431.txt
27,25,16,5,5,5,1,10,6,0,3,10,1433.txt
30,27,16,18,5,11,1,10,6,0,3,11,1434.txt
30,27,16,18,5,11,1,10,6,0,3,11,1436.txt
22,21,7,18,5,5,1,0,6,0,3,14,1439.txt
30,23,7,5,5,5,1,10,6,0,3,10,1441.txt
27,28,7,5,5,5,1,10,6,0,3,12,1442.txt
22,29,10,18,8,5,1,10,6,0,3,12,1444.txt
30,23,7,24,5,15,8,0,6,0,3,10,1446.txt
27,22,7,7,5,11,1,10,6,0,3,10,1448.txt
25,25,7,5,5,5,1,10,6,0,3,10,1451.txt
27,25,7,5,5,5,1,10,6,0,3,10,1453.txt
30,23,7,7,12,15,8,10,6,0,3,11,1454.txt
27,30,7,9,5,5,1,10,6,0,3,12,1456.txt
30,23,7,9,5,11,1,10,6,0,3,10,1458.txt
30,23,7,5,5,11,1,10,6,0,3,10,1460.txt
27,25,12,5,5,11,1,10,6,0,3,10,1462.txt
27,25,7,5,5,5,1,10,6,0,3,10,1465.txt
30,23,7,18,5,5,1,10,6,0,3,10,1467.txt
30,23,7,5,5,5,1,10,6,0,3,11,1469.txt
30,27,16,7,5,5,8,10,6,0,3,14,1470.txt
27,17,5,7,7,5,11,10,6,0,3,12,1473.txt
27,25,7,5,5,5,1,10,6,0,3,12,1475.txt
15,27,16,18,5,11,1,10,6,0,3,11,1477.txt
27,20,7,5,5,5,1,10,6,0,3,12,1480.txt
30,25,16,7,13,15,1,10,6,0,3,10,1482.txt
27,16,8,5,8,5,1,10,6,0,3,12,1484.txt
22,28,7,18,8,5,1,10,6,0,3,12,1487.txt
30,27,7,5,5,5,8,10,6,0,3,11,1490.txt
30,23,7,5,5,5,1,0,6,0,3,10,1491.txt
22,28,26,18,19,5,1,10,9,12,7,17,1494.txt
30,25,16,5,5,11,1,10,6,0,3,14,1497.txt
27,20,7,5,5,11,1,10,6,0,3,12,1499.txt
30,23,7,5,5,5,1,10,6,0,3,10,1502.txt
27,25,16,5,5,5,1,10,6,0,3,10,1504.txt
30,23,7,20,11,15,1,10,6,0,3,11,1505.txt
12,21,7,18,5,11,1,10,6,0,3,11,1507.txt
30,23,16,23,5,15,8,10,6,0,3,11,1509.txt
27,28,10,5,5,11,1,10,6,0,3,12,1511.txt
27,28,7,18,5,5,1,10,6,0,3,12,1513.txt
27,20,7,9,5,11,1,0,6,0,3,12,1515.txt
27,25,7,5,5,5,1,10,6,0,3,10,1518.txt
30,27,16,20,13,15,1,10,6,0,3,11,1519.txt
27,28,7,5,8,5,1,10,6,0,3,12,1521.txt
27,25,7,27,5,5,8,0,6,0,3,12,1523.txt
27,25,7,5,5,5,1,10,6,0,3,12,1526.txt
27,25,7,25,5,15,1,10,6,0,3,10,1528.txt
27,25,16,5,5,11,1,10,6,0,3,16,1529.txt
27,25,7,15,5,5,8,10,6,0,3,10,1532.txt
30,23,7,7,5,11,1,10,6,0,3,10,1534.txt
27,25,7,20,7,15,1,10,6,11,14,10,1536.txt
27,25,13,7,13,5,8,10,6,0,3,10,1538.txt
30,23,7,5,5,5,1,10,6,0,3,11,1540.txt
27,25,16,5,5,5,1,10,6,0,3,10,1543.txt
27,28,10,18,5,11,1,10,6,0,3,12,1545.txt
27,28,7,5,19,12,1,10,8,12,7,10,1546.txt
27,25,21,5,5,5,1,10,6,0,3,10,1548.txt
27,25,7,9,5,11,1,10,6,0,3,10,1551.txt
30,23,7,5,5,5,1,0,6,0,3,10,1552.txt
30,23,7,7,5,5,1,10,6,0,3,10,1556.txt
30,23,7,5,5,11,1,10,6,0,3,11,1558.txt
12,20,7,18,5,5,1,10,6,0,3,12,1561.txt
30,12,4,4,4,5,1,10,6,0,3,4,1563.txt
30,27,7,5,5,5,1,10,6,0,3,11,1565.txt
30,25,7,5,5,5,8,0,6,0,3,10,1567.txt
27,25,7,5,5,5,1,10,6,0,3,18,1570.txt
27,25,7,5,5,5,1,10,6,0,3,18,1572.txt
30,27,16,18,5,5,1,10,6,0,3,11,1574.txt
27,25,7,5,5,5,1,10,6,0,3,10,1581.txt
30,23,7,5,5,11,1,10,6,0,3,10,1583.txt
27,25,10,7,5,11,8,10,6,0,3,18,1585.txt
27,28,7,7,5,3,0,10,6,0,3,12,1587.txt
27,25,7,5,5,5,1,10,6,0,3,18,1589.txt
30,27,7,5,5,5,1,10,6,0,3,11,1590.txt
27,25,7,5,5,5,1,0,6,0,3,12,1594.txt
30,27,16,5,5,5,1,10,6,0,3,11,1596.txt
27,25,10,5,5,5,1,10,6,0,3,18,1598.txt
27,25,16,5,5,5,8,10,6,0,3,10,1600.txt
27,28,8,7,8,5,1,10,6,0,3,12,1602.txt
30,23,7,18,5,5,1,10,6,0,3,10,1604.txt
27,28,7,5,5,5,1,10,6,0,3,12,1605.txt
27,28,7,9,5,11,1,10,6,0,3,12,1608.txt
27,28,10,5,5,5,1,10,6,0,3,12,1610.txt
27,25,16,7,5,5,8,10,6,0,3,10,1612.txt
30,23,7,5,5,5,1,10,6,0,3,11,1615.txt
30,27,7,5,5,7,1,0,6,0,3,11,1616.txt
27,25,16,5,5,5,8,10,6,0,3,10,1618.txt
30,23,7,5,5,5,8,10,6,0,3,10,1622.txt
30,23,16,18,5,5,1,10,6,0,3,10,1623.txt
30,23,7,5,5,5,1,10,6,0,3,10,1626.txt
27,25,16,5,5,5,1,10,6,0,3,10,1629.txt
27,28,10,5,5,5,11,10,6,0,3,12,1631.txt
30,27,7,18,5,5,1,10,6,0,3,11,1632.txt
27,28,7,29,8,5,1,10,6,0,3,12,1637.txt
27,29,7,5,8,5,11,10,6,0,3,12,1639.txt
30,23,7,5,5,11,1,0,6,0,3,11,1641.txt
25,25,16,5,5,5,1,10,6,0,3,10,1643.txt
27,28,7,18,8,5,1,0,6,0,3,12,1645.txt
27,29,8,5,8,5,1,10,6,0,3,12,1647.txt
30,27,16,5,5,5,1,10,6,0,3,11,1650.txt
27,25,7,5,5,11,1,10,6,0,3,10,1652.txt
27,22,16,5,5,5,1,10,6,0,3,10,1654.txt
27,25,7,17,5,5,1,10,6,0,3,10,1655.txt
27,28,7,5,5,5,1,10,6,0,3,12,1657.txt
27,25,7,5,5,5,1,10,6,0,3,10,1660.txt
30,22,7,7,11,5,8,10,6,0,3,10,1662.txt
27,28,10,5,5,5,1,10,6,0,3,12,1663.txt
27,25,7,5,5,5,8,0,6,0,3,10,1666.txt
27,25,10,9,5,5,8,10,6,0,3,10,1667.txt
27,25,7,5,5,5,1,10,6,0,3,10,1669.txt
30,27,7,5,5,5,1,10,6,0,3,11,1671.txt
27,25,7,5,5,5,1,0,6,0,3,10,1673.txt
27,25,10,5,5,5,1,10,6,0,3,10,1676.txt
27,28,7,15,8,5,11,0,6,0,3,12,1677.txt
27,26,17,18,7,5,1,8,0,6,3,3,1680.txt
22,28,8,20,7,5,8,10,6,0,3,12,1682.txt
27,28,7,5,7,5,1,10,6,0,3,12,1684.txt
25,25,7,5,5,3,0,10,6,0,3,10,1686.txt
30,27,7,5,5,5,1,10,6,0,3,11,1692.txt
30,22,7,5,5,5,1,10,6,0,3,10,1694.txt
30,23,7,5,5,5,1,10,6,0,3,10,1696.txt
27,25,16,5,5,5,1,10,6,0,3,10,1698.txt
27,26,5,5,7,5,1,10,16,0,3,15,1699.txt
30,22,7,5,5,3,0,10,6,0,3,10,1701.txt
27,28,7,5,8,5,1,10,6,0,3,12,1705.txt
27,25,7,5,5,5,1,10,6,0,3,10,1707.txt
30,27,16,5,5,5,1,10,6,0,3,11,1709.txt
30,22,7,5,5,5,1,10,6,0,3,10,1715.txt
22,28,10,18,5,5,1,10,6,0,3,12,1717.txt
30,23,16,5,5,5,1,10,6,0,3,11,1720.txt
30,27,7,5,5,5,1,10,6,0,3,11,1723.txt
30,22,16,5,5,5,1,10,6,0,3,10,1725.txt
30,23,7,5,5,5,1,10,6,0,3,10,1727.txt
27,28,7,18,5,5,1,10,6,0,3,12,1728.txt
30,22,7,5,5,5,1,10,6,0,3,10,1732.txt
30,27,7,18,5,5,1,10,6,0,3,11,1734.txt
22,26,5,18,7,5,1,8,0,6,3,3,1735.txt
27,28,7,5,5,5,1,10,6,0,3,12,1737.txt
30,23,7,5,5,11,1,10,6,0,3,10,1739.txt
27,25,7,9,5,11,1,10,6,0,3,10,1744.txt
30,23,7,7,5,5,1,0,6,0,3,11,1745.txt
27,25,10,17,5,5,8,10,6,0,3,10,1747.txt
22,29,7,29,7,5,1,10,17,0,3,12,1749.txt
27,25,21,18,5,11,8,10,6,0,3,10,1751.txt
30,27,7,7,11,5,8,10,6,0,3,11,1755.txt
30,27,7,5,5,5,1,10,6,0,3,11,1759.txt
27,28,10,5,5,5,1,10,6,0,3,12,1762.txt
14,23,7,20,5,11,1,11,6,0,3,11,1764.txt
27,28,7,7,12,3,0,10,6,0,3,12,1765.txt
27,25,16,9,7,5,1,10,6,11,3,16,1769.txt
27,25,10,5,5,5,1,10,6,0,3,10,1771.txt
30,27,16,5,5,5,1,10,6,0,3,11,1774.txt
27,25,7,5,5,5,1,10,6,0,3,10,1775.txt
30,23,7,5,5,5,1,10,6,0,3,10,1778.txt
27,28,7,5,8,5,1,10,6,0,3,12,1780.txt
30,23,16,5,5,5,1,10,6,0,3,10,1783.txt
27,25,7,5,5,5,1,0,6,0,3,10,1784.txt
18,29,7,5,7,5,1,10,17,0,3,12,1787.txt
27,28,10,18,5,5,1,10,6,0,3,12,1789.txt
27,28,7,5,8,5,1,10,6,0,3,12,1791.txt
30,22,7,20,5,11,1,10,6,0,3,10,1794.txt
27,28,7,5,8,5,1,10,6,0,3,12,1798.txt
30,27,16,7,10,13,8,10,6,0,3,11,1800.txt
27,28,7,5,8,5,1,10,6,0,3,12,1801.txt
27,25,7,5,5,5,1,10,6,0,3,10,1803.txt
27,22,7,24,5,5,1,0,6,0,3,10,1805.txt
30,27,7,5,5,5,1,10,6,0,3,11,1808.txt
27,11,22,5,7,5,1,8,14,6,3,3,1810.txt
27,28,7,5,5,11,1,10,6,0,3,12,1812.txt
27,25,7,5,5,5,1,0,6,0,3,10,1814.txt
12,21,7,18,5,5,1,10,6,0,3,14,1816.txt
30,23,7,7,5,10,7,5,5,5,3,14,1818.txt
22,28,10,18,5,5,1,10,6,0,3,12,1820.txt
27,29,8,18,8,5,1,10,6,0,3,12,1824.txt
27,25,7,5,5,5,1,10,6,0,3,10,1825.txt
27,28,7,5,5,5,1,10,6,0,3,12,1827.txt
30,22,7,7,13,15,8,10,6,0,3,10,1830.txt
27,25,7,5,5,5,1,10,6,0,3,13,1831.txt
30,23,7,5,5,5,1,0,6,0,3,11,1833.txt
30,27,7,7,14,5,8,10,6,0,3,11,1836.txt
30,21,7,5,5,5,1,10,6,0,3,11,1838.txt
27,30,16,9,5,11,8,10,6,0,29,16,1840.txt
27,25,7,5,5,5,1,10,6,0,3,10,1842.txt
30,27,7,5,5,5,1,10,6,0,3,11,1844.txt
30,23,7,5,5,11,1,10,6,0,3,11,1847.txt
27,25,7,5,5,5,1,10,6,0,3,18,1850.txt
12,21,16,18,5,5,1,10,6,0,3,11,1851.txt
27,28,7,5,7,5,1,0,6,0,3,12,1854.txt
27,25,7,18,5,5,8,10,6,0,3,10,1855.txt
30,23,7,5,5,5,1,10,6,0,3,10,1858.txt
27,25,7,5,5,11,1,10,6,0,3,10,1860.txt
27,28,10,5,5,5,11,10,6,0,3,12,1861.txt
27,26,5,5,7,5,1,10,0,17,3,3,1863.txt
30,23,7,5,5,5,8,10,6,0,3,10,1865.txt
30,23,16,5,5,5,1,10,6,0,3,10,1867.txt
27,25,16,5,5,11,1,10,6,0,3,16,1870.txt
27,25,7,5,5,5,1,10,6,0,3,10,1872.txt
12,28,7,18,7,5,8,10,6,0,3,12,1874.txt
27,25,7,5,5,5,1,10,6,0,3,10,1876.txt
30,23,7,7,5,15,8,10,6,0,3,10,1879.txt
30,27,7,18,5,11,1,10,6,0,3,11,1880.txt
27,28,7,5,5,5,1,10,6,0,3,12,1884.txt
30,23,7,7,5,5,8,10,6,0,3,10,1885.txt
30,27,7,5,5,5,1,10,6,0,3,11,1887.txt
30,27,7,18,5,11,1,10,6,0,3,11,1890.txt
27,22,7,5,5,5,1,10,6,0,3,10,1892.txt
27,25,7,5,5,5,1,10,6,0,3,13,1894.txt
27,20,7,30,5,5,11,10,6,0,3,12,1898.txt
27,28,5,7,7,5,1,10,6,11,3,3,1900.txt
27,25,7,5,5,5,8,10,6,0,3,10,1901.txt
27,25,7,5,5,5,1,10,6,0,3,10,1903.txt
27,25,10,5,5,5,1,10,6,0,3,10,1906.txt
27,28,7,7,14,5,8,10,6,0,3,12,1908.txt
27,25,7,5,5,5,1,10,6,0,3,10,1911.txt
30,27,16,20,10,15,8,11,6,0,30,14,1913.txt
27,25,7,5,5,5,1,10,6,0,3,18,1914.txt
12,23,7,7,13,5,1,0,6,0,3,14,1916.txt
27,28,7,5,5,5,8,10,6,0,3,12,1919.txt
27,25,16,5,5,5,1,10,6,0,3,10,1921.txt
27,30,7,18,5,11,8,10,6,0,3,12,1923.txt
27,25,7,5,5,5,1,10,6,0,3,10,1926.txt
27,25,7,5,5,5,1,10,6,0,3,10,1928.txt
30,27,7,5,5,5,1,10,6,0,3,11,1930.txt
27,28,7,5,8,5,1,10,6,0,3,12,1932.txt
30,27,7,15,5,5,8,10,6,0,3,11,1934.txt
27,25,7,5,5,5,1,0,6,0,3,10,1937.txt
30,23,16,5,5,5,1,10,6,0,3,11,1938.txt
27,20,10,5,5,5,1,10,6,0,3,12,1941.txt
30,22,7,5,5,5,1,10,6,0,3,10,1942.txt
30,23,16,5,5,5,1,10,6,0,3,11,1944.txt
27,29,7,7,7,5,11,10,16,0,3,12,1947.txt
27,25,7,5,5,5,8,10,6,0,3,10,1948.txt
27,25,7,20,5,5,1,0,6,0,3,10,1951.txt
27,25,7,5,5,5,1,10,6,0,3,18,1952.txt
30,23,16,5,5,5,1,10,6,0,3,10,1954.txt
27,28,7,9,5,5,8,10,6,0,3,12,1956.txt
30,23,7,5,5,5,1,10,6,0,3,10,1959.txt
30,22,16,20,12,5,8,10,6,0,29,14,1961.txt
30,27,16,7,5,5,1,10,6,0,3,11,1964.txt
27,28,7,5,5,5,1,10,6,0,3,12,1965.txt
27,25,10,5,5,5,1,10,6,0,3,12,1970.txt
27,30,7,5,5,5,1,10,6,0,3,12,1973.txt
27,28,7,9,8,5,11,10,6,0,3,12,1974.txt
27,25,16,5,5,5,8,10,6,0,3,10,1976.txt
27,25,7,5,5,5,1,10,6,0,3,10,1979.txt
27,25,7,5,5,5,1,10,6,0,3,10,1981.txt
22,21,16,21,5,5,1,10,6,0,3,14,1983.txt
30,25,7,20,19,15,1,10,9,8,10,10,1984.txt
30,27,7,9,5,11,8,14,6,0,3,14,1986.txt
27,29,5,7,7,5,11,10,6,0,3,12,1989.txt
27,25,7,5,5,5,1,10,6,0,3,10,1991.txt
30,23,7,5,5,5,1,10,6,0,3,10,1992.txt
30,23,7,5,5,11,1,10,6,0,3,10,1995.txt
30,23,7,5,5,11,1,10,6,0,3,10,1997.txt
27,25,21,7,5,5,8,10,6,0,3,10,1999.txt
27,30,7,18,7,11,1,10,6,0,3,13,2001.txt
12,29,7,18,8,5,1,10,26,0,3,12,2005.txt
27,25,7,5,5,5,1,10,6,0,3,10,2007.txt
27,25,7,5,5,5,1,10,6,0,3,10,2008.txt
22,28,5,18,19,12,1,10,8,12,7,17,2012.txt
30,22,16,5,5,5,1,10,6,0,3,14,2015.txt
27,25,7,5,5,5,1,0,6,0,3,10,2017.txt
27,25,16,5,5,5,1,10,6,0,3,10,2020.txt
30,23,7,5,5,5,1,10,6,0,3,11,2022.txt
27,25,7,7,5,5,8,10,6,0,3,10,2024.txt
27,22,7,5,5,5,1,10,6,0,3,10,2026.txt
27,28,7,5,5,5,1,10,6,0,3,12,2029.txt
27,16,8,7,7,11,11,10,6,0,3,12,2031.txt
30,23,16,5,5,11,1,10,6,0,3,11,2032.txt
27,25,16,5,5,5,1,10,6,0,3,10,2034.txt
30,23,16,5,5,5,1,10,6,0,3,10,2037.txt
27,26,5,7,7,5,11,15,16,19,3,15,2038.txt
22,26,5,5,7,5,11,13,0,6,3,3,2040.txt
27,25,10,5,5,5,1,10,6,0,3,10,2043.txt
30,25,7,5,5,5,1,10,6,0,3,10,2045.txt
27,25,10,7,5,11,8,10,6,0,3,12,2049.txt
27,28,7,5,8,5,1,10,6,0,3,12,2052.txt
27,25,7,5,5,11,8,0,6,0,3,10,2053.txt
27,25,7,5,5,5,8,10,6,0,3,10,2055.txt
27,25,7,18,5,11,1,10,6,0,3,10,2057.txt
30,27,7,5,5,5,1,10,6,0,3,11,2060.txt
30,22,7,5,5,5,1,10,6,0,3,10,2062.txt
27,25,7,7,5,5,8,10,6,0,3,10,2066.txt
27,28,10,18,5,11,11,10,6,0,3,12,2067.txt
27,28,10,17,5,5,1,10,6,0,3,12,2069.txt
27,25,7,5,5,11,1,0,6,0,3,10,2072.txt
27,22,16,5,5,5,1,10,6,0,3,10,2074.txt
22,23,16,18,5,11,1,11,6,0,3,10,2078.txt
27,25,7,5,5,5,1,10,6,0,3,10,2080.txt
27,28,7,5,5,5,1,10,6,0,3,12,2083.txt
30,27,16,5,5,5,1,10,6,0,3,11,2085.txt
27,25,10,5,5,5,1,10,6,0,3,10,2087.txt
30,23,16,5,5,11,1,10,6,0,3,10,2090.txt
30,23,7,5,5,5,1,10,6,0,3,10,2092.txt
27,25,7,7,14,15,8,0,6,0,3,10,2093.txt
30,27,16,5,5,5,1,14,6,0,3,14,2096.txt
27,25,16,5,5,5,1,10,6,0,3,10,2098.txt
30,5,7,7,5,2,8,10,6,0,3,11,2099.txt
27,28,7,27,8,5,11,10,6,0,3,12,2101.txt
27,22,7,5,5,5,1,10,6,0,3,10,2103.txt
27,28,10,29,5,5,1,10,6,0,3,12,2105.txt
27,28,7,5,5,5,1,10,6,0,3,12,2107.txt
30,23,7,5,5,7,1,10,6,0,3,10,2110.txt
22,25,7,18,5,5,8,10,6,0,3,10,2113.txt
27,20,10,5,5,5,1,10,6,0,3,12,2114.txt
27,29,7,14,7,5,11,10,6,0,3,12,2117.txt
27,20,7,5,5,5,1,10,6,0,3,12,2119.txt
27,25,7,5,5,5,1,10,6,0,3,10,2121.txt
30,25,16,20,14,5,1,9,6,0,13,14,2122.txt
18,28,10,18,5,11,1,10,6,0,3,12,2125.txt
27,25,7,5,5,5,1,10,6,0,3,10,2126.txt
27,25,7,5,5,5,1,0,6,0,3,10,2129.txt
30,25,7,5,5,11,1,10,6,0,3,10,2130.txt
27,25,10,7,5,5,8,10,6,0,3,18,2133.txt
27,25,10,5,5,11,1,10,6,0,25,5,2135.txt
22,28,7,18,7,5,1,10,6,0,3,12,2137.txt
27,28,10,5,5,5,1,10,6,0,3,12,2139.txt
27,25,7,7,5,5,8,0,6,0,3,10,2141.txt
30,23,16,5,5,5,1,10,6,0,3,10,2142.txt
30,23,16,16,5,11,8,10,6,0,3,11,2145.txt
27,28,10,5,5,5,1,10,6,0,3,12,2147.txt
27,25,7,5,5,5,1,10,6,0,3,12,2149.txt
27,28,7,5,5,5,1,10,6,0,3,12,2151.txt
30,22,7,7,10,15,8,10,6,0,3,10,2153.txt
27,25,7,23,5,5,8,10,6,0,3,10,2154.txt
27,16,8,7,8,5,11,10,6,0,3,12,2156.txt
27,25,7,5,5,5,1,0,6,0,3,10,2160.txt
27,25,7,5,5,5,1,0,6,0,3,10,2161.txt
18,23,7,18,5,11,1,10,6,0,3,11,2165.txt
27,25,16,5,7,11,1,10,6,0,3,11,2166.txt
30,23,16,7,5,11,8,10,6,0,3,11,2168.txt
30,22,16,5,5,3,0,10,6,0,3,10,2171.txt
27,29,7,5,8,5,1,10,6,0,3,12,2173.txt
27,28,7,5,8,5,1,10,6,0,3,12,2176.txt
27,25,7,5,5,5,1,10,6,0,3,10,2177.txt
27,28,7,7,14,5,11,10,6,0,3,12,2179.txt
27,25,7,5,5,5,1,10,6,0,3,10,2181.txt
27,25,16,5,5,5,1,10,6,0,3,10,2184.txt
30,22,16,5,5,5,1,10,6,0,3,10,2186.txt
27,25,7,18,5,11,1,0,6,0,3,10,2188.txt
30,23,7,5,5,11,1,10,6,0,3,11,2189.txt
27,30,10,5,5,5,1,10,6,0,3,12,2191.txt
27,28,10,18,5,5,11,10,6,0,3,12,2194.txt
27,28,7,5,5,5,1,10,6,0,3,12,2196.txt
27,10,17,7,7,15,1,8,0,6,3,3,2200.txt
27,25,7,5,5,5,8,10,6,0,3,10,2201.txt
