0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,filename
0,0,16,10,9,28,18,25,28,7,17,5,6,10,5,25,9,7,8,13,12,12,13,13,14,13,14,13,13,10,11,17,17,24,17,17,17,17,17,18,16,27,18,21,23,22,22,24,24,23,25,27,27,27,26,21,280.txt
0,19,16,19,19,25,27,22,24,23,17,10,9,6,28,30,9,29,11,28,24,24,25,25,25,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,29,24,28,28,30,29,29,30,28,28,30,27,29,29,27,282.txt
0,19,17,23,23,30,19,26,20,20,17,21,26,9,26,9,25,5,5,13,26,26,27,26,27,23,26,24,24,25,6,9,9,11,9,9,9,9,9,9,29,9,29,9,9,9,9,9,9,9,9,9,9,9,9,9,283.txt
0,19,16,19,19,28,18,25,20,20,17,21,26,10,26,25,9,7,8,13,24,24,25,25,25,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,29,24,10,28,30,29,29,30,28,30,27,27,27,26,8,284.txt
0,19,16,19,19,28,18,25,20,20,17,21,26,12,5,10,9,7,8,13,6,6,6,6,6,6,6,6,6,6,8,8,8,10,8,8,8,8,8,8,7,8,7,28,8,8,8,8,8,8,30,27,27,27,26,27,286.txt
0,19,16,19,19,28,18,25,20,20,17,21,26,10,26,25,9,7,8,13,24,24,25,25,25,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,29,24,28,28,30,29,29,30,28,30,27,27,27,26,27,288.txt
0,19,16,19,19,28,18,25,20,20,17,21,26,12,5,13,9,7,8,13,6,6,6,6,6,6,6,6,6,6,8,8,8,10,8,8,8,8,8,8,7,8,7,28,8,8,8,8,8,8,30,27,27,27,26,27,290.txt
0,19,16,19,19,25,27,21,20,20,14,21,26,10,26,25,9,7,8,13,24,24,25,25,25,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,29,24,9,28,30,29,29,30,28,30,27,27,27,26,8,293.txt
0,0,17,23,23,30,19,26,20,20,17,21,26,9,9,9,25,5,5,13,26,26,27,26,27,8,26,24,24,25,10,9,9,5,9,9,9,9,9,9,29,9,29,21,9,9,9,9,9,9,9,9,9,9,9,21,295.txt
8,28,14,8,8,10,12,29,30,30,23,19,9,10,14,26,9,30,11,25,25,25,25,25,25,19,20,19,20,24,27,24,26,24,30,30,30,30,30,30,23,11,23,12,27,28,27,27,28,30,28,30,27,29,29,9,297.txt
0,19,16,19,19,28,18,25,20,20,17,21,26,12,26,25,9,7,8,13,24,24,25,25,25,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,29,24,28,28,30,29,29,30,28,30,27,27,27,26,27,300.txt
0,19,16,19,19,28,18,25,20,20,17,21,26,6,5,30,9,7,8,13,6,6,6,6,6,6,6,6,6,6,8,8,8,10,8,8,8,8,8,8,7,8,7,28,8,8,8,8,8,8,30,27,27,27,26,27,303.txt
0,0,16,19,19,28,18,25,7,7,17,5,6,12,5,10,9,7,8,13,6,6,6,6,6,6,6,6,6,6,8,8,8,10,8,8,8,8,8,8,7,8,7,28,8,8,8,8,8,8,25,27,27,27,26,27,305.txt
0,19,16,19,19,28,18,25,20,20,17,21,26,10,26,10,9,7,8,13,6,6,6,6,6,6,6,6,6,6,8,8,8,10,8,8,8,8,8,8,7,8,7,28,8,8,8,8,8,8,30,27,27,27,26,27,307.txt
0,19,16,19,19,25,27,21,20,20,17,21,26,12,5,25,9,7,8,13,24,24,25,25,25,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,29,24,28,28,30,29,29,30,28,28,30,27,29,29,27,311.txt
0,19,16,19,19,28,18,25,20,20,17,21,26,10,5,25,9,7,8,13,24,24,25,25,25,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,29,24,28,28,30,29,29,30,28,30,27,27,27,26,27,313.txt
29,19,16,19,19,25,27,22,20,20,14,23,26,10,26,26,20,7,8,28,24,24,29,30,29,28,25,30,30,26,28,28,28,23,29,29,29,29,29,28,28,29,28,28,30,30,29,29,30,28,28,30,27,29,29,27,318.txt
0,19,16,19,19,28,18,25,20,20,17,21,26,6,26,30,9,7,8,13,24,24,25,25,25,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,29,24,28,28,30,29,29,30,28,30,27,27,27,26,27,320.txt
29,29,19,22,22,26,28,21,22,21,25,25,9,28,2,27,20,29,11,28,30,23,24,24,24,22,25,25,25,26,28,27,27,23,28,28,28,28,28,27,28,2,28,29,30,29,28,24,29,27,28,30,27,29,29,9,322.txt
29,29,19,22,22,26,28,21,22,21,25,25,9,28,2,27,20,29,11,28,30,23,24,24,24,22,25,25,25,26,28,27,27,23,28,28,28,28,28,27,28,2,28,29,30,29,28,24,29,27,28,30,27,29,29,9,323.txt
0,19,16,19,19,28,18,25,20,20,17,21,26,6,26,30,9,7,8,13,6,6,6,6,6,6,6,6,6,6,8,8,8,10,8,8,8,8,8,8,7,8,7,28,8,8,8,8,8,8,30,27,27,27,26,27,324.txt
22,19,17,23,23,30,19,26,20,20,17,21,26,9,26,9,25,5,5,13,26,26,27,26,27,23,26,24,24,25,6,9,9,11,9,9,9,9,9,9,29,9,29,9,9,9,9,9,9,9,9,9,9,9,9,29,326.txt
0,19,16,19,19,28,18,25,20,20,17,21,26,10,26,25,9,7,8,13,23,23,25,25,25,18,19,18,19,21,26,28,28,26,29,29,29,29,29,28,24,29,24,9,28,30,29,24,30,28,30,27,27,27,26,9,328.txt
0,19,16,19,19,28,18,25,11,11,17,13,10,6,26,30,9,29,11,28,24,24,25,25,25,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,29,24,28,28,30,29,29,30,28,30,27,27,27,26,27,329.txt
0,0,16,10,9,28,18,25,20,20,17,21,26,24,9,10,9,7,8,27,6,6,6,6,6,6,6,6,6,6,8,8,8,10,8,8,8,8,8,8,7,8,7,21,8,8,8,8,8,8,30,27,27,27,26,21,333.txt
0,19,16,19,19,28,18,25,20,20,17,21,26,10,26,25,9,7,8,13,24,24,25,25,25,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,29,24,28,28,30,29,29,30,28,30,27,27,27,26,27,335.txt
0,19,16,19,19,28,18,25,20,20,17,21,26,6,5,30,9,7,8,13,6,6,6,6,6,6,6,6,6,6,8,8,8,10,8,8,8,8,8,8,7,8,7,28,8,8,8,8,8,8,30,27,27,27,26,27,337.txt
22,29,19,29,12,28,18,25,20,20,27,21,26,10,26,25,20,22,21,26,23,23,24,24,24,22,25,25,25,26,28,27,27,23,28,28,28,28,28,27,28,28,28,29,30,29,28,24,29,27,30,27,27,27,26,29,341.txt
22,30,19,24,24,28,18,25,20,20,27,21,26,12,19,25,20,22,21,26,23,23,24,24,24,22,25,25,25,26,28,27,27,23,28,28,28,28,28,27,28,28,28,29,30,29,28,24,29,27,28,30,27,29,29,9,342.txt
0,19,16,19,19,25,27,22,20,20,14,21,26,10,26,25,9,7,8,13,24,24,25,25,25,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,29,24,28,28,30,29,29,30,28,28,30,27,29,29,27,344.txt
0,19,16,19,19,28,18,25,20,20,17,21,26,6,26,30,9,7,8,13,24,24,25,25,25,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,29,24,28,28,30,29,29,30,28,30,27,27,27,26,27,347.txt
0,0,16,10,9,28,18,25,20,20,17,21,26,10,9,25,9,7,8,13,12,12,13,13,14,13,14,13,13,10,11,17,17,24,17,17,17,17,17,18,16,27,18,21,23,22,22,28,24,23,30,27,27,27,26,21,349.txt
0,19,17,23,23,30,19,26,20,20,17,21,26,9,11,9,25,5,5,13,26,26,27,26,27,8,26,24,24,25,10,9,9,5,9,9,9,9,9,9,29,9,29,21,9,9,9,9,9,9,9,9,9,9,9,21,352.txt
0,19,17,23,23,30,19,26,24,23,17,24,9,6,11,30,25,5,5,13,26,26,27,26,27,8,26,24,24,25,10,9,9,5,9,9,9,9,9,9,29,9,29,28,9,9,9,9,9,9,9,9,9,9,9,27,354.txt
0,19,16,19,19,28,18,25,20,20,17,21,26,10,26,25,9,7,8,13,24,24,25,25,25,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,29,24,28,28,30,29,29,30,28,30,27,27,27,26,27,358.txt
0,19,16,19,19,28,18,25,20,20,17,21,26,10,26,25,9,7,8,13,24,24,25,25,25,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,29,24,28,28,30,29,29,30,28,30,27,27,27,26,27,360.txt
0,19,16,19,19,28,18,25,20,20,17,21,26,12,26,25,9,7,8,13,30,23,25,25,25,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,29,24,28,28,30,29,24,30,28,30,27,27,27,26,27,362.txt
0,19,16,19,19,28,18,25,29,29,17,21,26,10,26,10,9,7,8,13,6,6,6,6,6,6,6,6,6,6,8,8,8,10,8,8,8,8,8,8,7,8,7,28,8,8,8,8,8,8,30,27,27,27,26,27,364.txt
0,0,16,10,9,28,18,25,20,20,17,21,26,10,5,10,9,7,8,13,6,6,6,6,6,6,6,6,6,6,8,8,8,10,8,8,8,8,8,8,7,8,7,21,8,8,8,8,8,8,30,27,27,27,26,21,365.txt
29,26,30,21,21,29,28,27,22,21,30,24,9,23,23,25,20,22,21,28,28,28,29,30,29,28,25,30,30,26,28,27,27,23,28,28,28,28,28,27,28,28,28,28,30,29,28,24,29,27,28,30,27,29,29,26,368.txt
0,19,16,19,19,25,27,22,11,11,28,13,10,6,11,30,22,29,11,28,24,24,25,25,25,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,29,24,28,28,30,29,29,30,28,28,30,27,29,29,27,369.txt
0,19,16,19,19,28,18,25,20,20,17,21,26,6,26,30,9,7,8,13,6,6,6,6,6,6,6,6,6,6,8,8,8,10,8,8,8,8,8,8,7,8,7,28,8,8,8,8,8,8,30,27,27,27,26,27,371.txt
29,8,14,8,8,14,16,30,18,19,23,7,9,23,2,7,8,30,11,25,25,25,24,24,24,22,25,25,25,14,18,24,26,23,30,30,30,30,30,30,28,2,28,30,30,28,27,27,28,30,30,27,27,27,26,30,375.txt
0,0,16,10,9,28,18,25,20,20,17,21,26,10,9,25,9,7,8,13,12,12,13,13,14,13,14,13,13,10,11,17,17,24,17,17,17,17,17,18,16,27,18,21,23,22,22,28,24,23,30,27,27,27,26,21,377.txt
0,19,16,19,19,28,18,25,20,20,17,21,26,6,5,30,9,7,8,13,24,24,25,25,25,18,19,18,19,21,26,28,28,17,29,29,29,29,29,28,24,29,24,6,28,30,29,29,30,28,30,27,27,27,26,27,380.txt
29,12,4,4,28,11,13,7,6,4,3,22,20,17,3,3,3,3,6,21,4,4,4,4,30,2,2,2,2,27,25,23,18,4,7,18,7,13,7,7,26,3,26,27,16,16,18,7,7,7,7,15,7,16,7,7,382.txt
0,0,16,10,9,28,18,25,20,20,17,21,26,10,9,10,9,7,8,27,6,6,6,6,6,6,6,6,6,6,8,8,8,10,8,8,8,8,8,8,7,8,7,21,8,8,8,8,8,8,30,27,27,27,26,21,385.txt
0,19,16,27,30,25,27,17,24,23,23,19,9,21,2,30,22,29,11,25,25,25,25,25,25,18,19,18,19,21,26,24,26,25,30,30,30,30,30,30,24,2,24,30,28,28,27,27,28,30,28,30,27,29,29,30,386.txt
0,19,16,19,19,25,27,22,29,29,14,23,26,29,26,30,22,7,8,13,24,24,25,25,25,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,29,24,28,28,30,29,29,30,28,28,30,27,29,29,27,387.txt
0,19,16,19,19,25,27,22,24,23,14,24,9,12,5,25,9,7,8,13,23,23,25,25,25,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,29,24,6,28,30,29,24,30,28,28,30,27,29,29,27,391.txt
0,0,16,10,9,28,18,25,20,20,17,21,26,10,9,10,9,7,8,13,6,6,6,6,6,6,6,6,6,6,8,8,8,10,8,8,8,8,8,8,7,8,7,10,8,8,8,8,8,8,30,27,27,27,26,29,394.txt
0,0,11,6,5,30,19,26,20,20,17,21,26,9,5,9,25,5,5,13,26,26,27,26,27,8,5,5,5,5,10,6,6,11,6,6,6,6,6,6,6,6,6,9,6,5,6,6,6,6,6,6,6,6,6,9,395.txt
0,0,17,23,23,30,19,26,20,20,17,21,26,9,5,9,25,5,5,13,26,26,27,26,27,23,26,24,24,25,6,9,9,11,9,9,9,9,9,9,29,9,29,21,9,9,9,9,9,9,9,9,9,9,9,21,397.txt
0,19,16,19,19,28,18,25,7,7,17,5,6,10,5,25,9,7,8,13,24,24,25,25,25,18,19,18,19,21,26,28,28,17,29,29,29,29,29,28,24,29,24,6,28,30,29,29,30,28,25,27,27,27,26,27,400.txt
0,0,25,17,17,20,22,11,20,20,14,21,14,10,9,25,12,13,13,11,12,12,13,13,14,13,14,13,13,10,11,17,17,8,17,17,17,17,17,18,16,27,18,9,23,22,22,28,24,23,14,13,13,13,13,29,402.txt
0,19,16,19,19,28,18,25,20,20,17,21,26,12,26,25,9,7,8,13,24,24,25,25,25,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,29,24,28,28,30,29,29,30,28,30,27,27,27,26,27,405.txt
0,19,16,19,19,28,18,25,20,20,17,21,26,10,26,25,9,7,8,28,24,24,25,25,25,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,29,24,28,28,30,29,29,30,28,28,30,27,29,29,27,407.txt
0,19,16,19,19,28,18,25,20,20,17,21,26,10,11,25,9,7,8,13,24,24,25,25,25,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,29,24,9,28,30,29,29,30,28,30,27,27,27,26,29,411.txt
0,19,16,19,19,28,18,25,20,20,17,21,26,6,26,30,9,7,8,13,23,23,25,25,25,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,29,24,28,28,30,29,24,30,28,30,27,27,27,26,27,413.txt
0,19,16,19,19,28,18,25,20,20,17,21,26,10,26,10,9,7,8,13,6,6,6,6,6,6,6,6,6,6,8,8,8,10,8,8,8,8,8,8,7,8,7,28,8,8,8,8,8,8,30,27,27,27,26,27,416.txt
0,19,16,19,19,25,27,22,20,20,14,21,26,10,26,25,9,7,8,13,24,24,25,25,25,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,29,24,10,28,30,29,29,30,28,28,30,27,29,29,29,417.txt
0,19,17,23,23,30,19,26,20,20,28,21,26,9,26,9,25,29,11,28,26,26,27,26,27,23,26,24,24,25,6,9,9,28,9,9,9,9,9,9,29,9,29,28,9,9,9,9,9,9,9,9,9,9,9,27,419.txt
0,19,16,19,19,28,18,25,20,20,17,21,26,10,26,25,9,7,8,13,24,24,25,25,25,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,29,24,28,28,30,29,29,30,28,30,27,27,27,26,27,421.txt
0,19,16,19,19,28,18,25,20,20,17,21,26,6,26,30,9,7,8,13,24,24,25,25,25,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,29,24,28,28,30,29,29,30,28,30,27,27,27,26,27,423.txt
0,19,16,19,19,28,18,25,20,20,17,21,26,10,11,10,9,7,8,13,6,6,6,6,6,6,6,6,6,6,8,8,8,10,8,8,8,8,8,8,7,8,7,28,8,8,8,8,8,8,30,27,27,27,26,27,425.txt
0,0,16,10,9,28,18,25,20,20,16,21,26,24,26,10,9,11,11,27,6,6,6,6,6,6,6,6,6,6,8,8,8,10,8,8,8,8,8,8,7,8,7,21,8,8,8,8,8,8,30,27,27,27,26,21,427.txt
0,19,16,19,19,28,18,25,20,20,16,21,26,6,26,30,9,7,8,13,6,6,6,6,6,6,6,6,6,6,8,8,8,10,8,8,8,8,8,8,7,8,7,28,8,8,8,8,8,8,30,27,27,27,26,27,430.txt
29,0,19,13,12,28,18,25,28,7,27,5,6,10,5,10,20,22,21,26,6,6,6,6,6,6,6,6,6,6,8,8,8,10,8,8,8,8,8,8,7,8,7,21,8,8,8,8,8,8,25,27,27,27,26,26,434.txt
0,19,16,19,19,25,27,22,29,29,14,21,26,10,5,25,22,7,8,13,24,24,25,25,25,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,29,24,28,28,30,29,29,30,28,28,30,27,29,29,27,436.txt
0,19,16,19,19,28,18,25,20,20,17,21,26,10,26,10,9,7,8,13,6,6,6,6,6,6,6,6,6,6,8,8,8,10,8,8,8,8,8,8,7,8,7,28,8,8,8,8,8,8,30,27,27,27,26,27,439.txt
0,19,16,19,19,28,18,25,20,20,17,21,26,10,26,25,9,7,8,13,30,23,25,25,25,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,29,24,9,28,30,29,24,30,28,28,30,27,29,29,29,444.txt
0,19,16,19,19,28,18,25,20,20,17,21,26,10,5,25,9,7,8,13,24,24,25,25,25,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,29,24,9,28,30,29,29,30,28,30,27,27,27,26,29,447.txt
0,19,16,19,19,25,27,21,20,20,14,21,26,10,26,25,9,7,8,13,24,24,25,25,25,18,19,18,19,21,26,28,28,3,29,29,29,29,29,28,24,29,24,9,28,30,29,29,30,28,30,27,27,27,26,29,449.txt
0,10,14,14,14,27,30,23,25,26,22,24,9,29,18,20,22,29,11,23,17,17,25,25,25,19,20,19,20,24,27,24,26,25,26,27,27,27,27,26,23,24,23,22,27,28,27,27,28,26,28,30,27,29,29,24,452.txt
22,24,19,24,24,28,18,25,20,20,27,21,26,12,19,10,20,22,21,26,6,6,6,6,6,6,6,6,6,6,8,8,8,10,8,8,8,8,8,8,7,8,7,28,8,8,8,8,8,8,28,30,27,29,29,26,454.txt
0,0,16,10,9,28,18,25,20,20,17,21,26,10,9,10,9,7,8,13,6,6,6,6,6,6,6,6,6,6,8,8,8,10,8,8,8,8,8,8,7,8,7,9,8,5,8,8,8,8,30,27,27,27,26,29,456.txt
0,19,16,19,19,28,18,25,20,20,17,21,26,6,26,30,9,7,8,13,6,6,6,6,6,6,6,6,6,6,8,8,8,10,8,8,8,8,8,8,7,8,7,28,8,8,8,8,8,8,30,27,27,27,26,27,458.txt
0,11,16,3,2,7,9,2,2,2,4,9,1,1,26,1,30,1,1,1,16,16,16,16,2,24,27,26,27,29,1,1,1,24,1,1,1,1,1,1,26,29,26,27,29,1,30,30,1,29,1,1,1,1,1,1,460.txt
0,19,16,19,19,25,27,22,24,23,14,24,23,10,5,25,9,7,8,13,24,24,25,25,25,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,29,24,28,28,30,29,29,30,28,28,30,27,29,29,27,463.txt
0,19,16,19,19,28,18,25,20,20,17,21,26,12,26,10,9,7,8,13,6,6,6,6,6,6,6,6,6,6,8,8,8,10,8,8,8,8,8,8,7,8,7,28,8,8,8,8,8,8,30,27,27,27,26,27,465.txt
0,0,16,10,9,28,18,25,20,20,17,21,26,10,9,10,9,7,8,13,6,6,6,6,6,6,6,6,6,6,8,8,8,10,8,8,8,8,8,8,7,8,7,21,8,5,8,8,8,8,30,27,27,27,26,21,469.txt
29,11,19,3,2,7,9,2,2,2,4,9,1,1,16,1,1,1,1,1,16,16,16,16,2,1,1,1,1,1,1,1,1,10,1,1,1,1,1,1,26,1,26,27,29,1,30,30,1,29,1,1,1,1,1,1,472.txt
0,19,16,19,19,25,27,21,29,29,14,21,26,10,26,25,9,7,8,13,24,24,25,25,25,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,29,24,28,28,30,29,29,30,28,30,27,27,27,26,27,473.txt
0,0,16,10,9,28,18,25,7,7,17,5,6,10,9,10,9,7,8,13,6,6,6,6,6,6,6,6,6,6,8,8,8,10,8,8,8,8,8,8,7,8,7,9,8,8,8,8,8,8,25,27,27,27,26,9,475.txt
0,11,16,3,2,7,9,2,2,2,4,9,1,1,9,1,1,1,1,1,16,16,16,16,2,1,1,1,1,1,1,1,1,10,1,1,1,1,1,1,26,8,26,27,29,1,30,30,1,29,1,1,1,1,1,1,477.txt
0,19,16,19,19,28,18,25,11,11,17,13,10,6,26,30,9,7,8,13,24,24,25,25,25,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,29,24,28,28,30,29,29,30,28,30,27,27,27,26,27,479.txt
0,19,16,19,19,28,18,25,24,23,17,24,9,6,26,30,9,7,8,13,24,24,25,25,25,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,29,24,28,28,30,29,29,30,28,30,27,27,27,26,27,481.txt
0,19,16,19,19,28,18,25,20,20,17,21,26,10,26,25,9,7,8,13,24,24,25,25,25,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,29,24,28,28,30,29,29,30,28,30,27,27,27,26,27,485.txt
0,0,16,19,19,28,18,25,20,20,17,21,26,6,26,30,9,29,11,28,6,6,6,6,6,6,6,6,6,6,8,8,8,10,8,8,8,8,8,8,7,8,7,28,8,8,8,8,8,8,30,27,27,27,26,27,487.txt
0,19,16,19,19,28,18,25,20,20,17,21,26,10,26,25,9,7,8,13,24,24,25,25,25,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,29,24,10,28,30,29,29,30,28,30,27,27,27,26,8,488.txt
0,19,16,19,19,25,27,22,20,20,17,21,26,6,5,30,9,7,8,13,24,24,25,25,25,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,29,24,6,28,30,29,29,30,28,30,27,27,27,26,27,491.txt
0,0,16,10,9,28,18,25,20,20,17,21,26,10,9,10,9,7,8,13,6,6,6,6,6,6,6,6,6,6,8,8,8,1,8,8,8,8,8,8,7,8,7,21,8,8,8,8,8,8,30,27,27,27,26,21,492.txt
0,19,16,19,19,28,18,25,20,20,17,21,26,12,26,10,9,7,8,13,6,6,6,6,6,6,6,6,6,6,8,8,8,10,8,8,8,8,8,8,7,8,7,28,8,8,8,8,8,8,30,27,27,27,26,27,494.txt
0,19,17,23,23,30,19,26,20,20,17,21,26,9,26,9,25,5,5,13,26,26,27,26,27,8,26,24,24,25,10,9,9,11,9,9,9,9,9,9,29,9,29,9,9,9,9,9,9,9,9,9,9,9,9,9,496.txt
0,19,16,19,19,28,18,25,24,23,17,24,9,6,26,30,9,7,8,28,6,6,6,6,6,6,6,6,6,6,8,8,8,10,8,8,8,8,8,8,7,8,7,28,8,8,8,8,8,8,30,27,27,27,26,27,498.txt
0,19,16,19,19,28,18,25,20,20,17,21,26,10,26,10,9,7,8,13,6,6,6,6,6,6,6,6,6,6,8,8,8,10,8,8,8,8,8,8,7,8,7,28,8,8,8,8,8,8,30,27,27,27,26,27,500.txt
0,19,16,19,19,28,18,25,20,20,17,21,26,10,26,25,9,7,8,13,24,24,25,25,25,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,29,24,9,28,30,29,29,30,28,30,27,27,27,26,29,502.txt
0,0,16,10,9,28,18,25,20,20,17,21,26,12,9,25,9,7,8,13,12,12,13,13,14,13,14,13,13,10,11,17,17,24,17,17,17,17,17,18,16,27,18,21,23,22,22,24,24,23,30,27,27,27,26,21,503.txt
18,0,19,13,12,16,18,14,20,20,27,21,26,10,5,25,20,22,21,26,12,12,24,24,24,22,25,25,25,26,28,27,27,1,28,28,28,28,28,27,28,28,28,21,30,29,28,24,29,27,30,27,27,27,26,26,505.txt
0,19,16,19,19,28,18,25,24,23,17,24,9,6,5,30,9,29,11,28,6,6,6,6,6,6,6,6,6,6,8,8,8,10,8,8,8,8,8,8,7,8,7,28,8,8,8,8,8,8,30,27,27,27,26,27,507.txt
0,19,16,19,19,25,27,22,29,29,28,23,26,12,26,25,22,7,8,13,24,24,25,25,25,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,29,24,10,28,30,29,29,30,28,28,30,27,29,29,29,510.txt
0,19,16,19,19,28,18,25,24,23,17,24,9,6,26,30,9,7,8,13,24,24,25,25,25,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,29,24,28,28,30,29,29,30,28,30,27,27,27,26,27,513.txt
0,19,16,19,19,28,18,25,20,20,17,21,26,6,26,30,9,7,8,13,24,24,25,25,25,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,29,24,28,28,30,29,29,30,28,30,27,27,27,26,27,516.txt
22,30,19,24,24,28,18,25,20,20,27,21,26,23,5,25,20,22,21,26,23,23,24,24,24,22,25,25,25,26,28,27,27,23,28,28,28,28,28,27,28,28,28,29,30,29,28,24,29,27,30,27,27,27,26,29,518.txt
0,19,4,19,19,25,27,22,29,29,14,26,26,10,26,25,22,7,8,13,24,24,25,25,25,18,19,18,19,21,26,28,28,3,29,29,29,29,29,28,24,29,24,9,28,30,29,29,30,28,28,30,27,29,29,29,521.txt
15,19,16,19,19,28,18,25,20,20,17,21,26,10,16,27,9,7,8,7,23,23,25,25,25,18,19,18,19,21,26,28,28,4,29,29,29,29,29,28,24,1,24,28,28,5,29,24,30,28,30,27,27,27,26,27,524.txt
0,11,16,3,2,7,9,2,2,2,4,9,1,1,26,1,1,1,1,1,16,16,16,16,2,1,1,1,1,1,1,1,1,10,1,1,1,1,1,1,26,8,26,27,29,1,30,30,1,29,1,1,1,1,1,1,527.txt
0,19,16,19,19,28,18,25,20,20,17,21,26,6,26,30,9,7,8,13,6,6,6,6,6,6,6,6,6,6,8,8,8,10,8,8,8,8,8,8,7,8,7,28,8,8,8,8,8,8,30,27,27,27,26,27,529.txt
0,19,16,19,19,25,27,22,24,23,26,24,9,10,26,25,22,7,8,13,23,23,25,25,25,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,29,24,28,28,30,29,24,30,28,28,30,27,29,29,27,530.txt
0,11,16,3,2,7,9,2,2,2,4,9,1,1,26,1,1,1,1,1,16,16,16,16,2,1,1,1,1,1,1,1,1,24,1,1,1,1,1,1,26,29,26,27,29,1,30,30,1,29,1,1,1,1,1,1,532.txt
0,19,16,19,19,28,18,25,20,20,17,21,26,10,11,25,9,7,8,13,24,24,25,25,25,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,29,24,28,28,5,29,29,30,28,30,27,27,27,26,27,534.txt
0,19,16,19,19,28,18,25,24,23,17,24,9,6,26,30,9,29,11,28,23,23,25,25,25,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,29,24,28,28,30,29,24,30,28,30,27,27,27,26,27,536.txt
0,19,16,19,19,28,18,25,11,11,17,13,10,6,26,20,9,7,8,13,24,24,25,25,25,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,29,24,28,28,30,29,29,30,28,30,27,27,27,26,27,538.txt
0,19,17,23,23,13,15,8,20,20,17,21,26,6,26,30,11,5,5,13,8,8,8,8,8,23,26,24,24,25,6,9,9,5,9,9,9,9,9,9,29,9,29,28,9,9,9,9,9,9,9,9,9,9,9,27,541.txt
0,19,16,19,19,28,18,25,20,20,17,21,26,6,26,30,9,7,8,13,6,6,6,6,6,6,6,6,6,6,8,8,8,10,8,8,8,8,8,8,7,8,7,28,8,8,8,8,8,8,30,27,27,27,26,27,543.txt
0,0,16,10,9,28,18,25,20,20,17,21,26,10,9,10,9,7,8,13,6,6,6,6,6,6,6,6,6,6,8,8,8,10,8,8,8,8,8,8,7,8,7,21,8,5,8,8,8,8,30,27,27,27,26,21,545.txt
0,19,16,19,19,28,18,25,24,23,17,24,9,10,26,26,9,29,11,28,24,24,25,25,25,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,29,24,9,28,30,29,29,30,28,30,27,27,27,26,9,549.txt
0,0,16,10,9,28,18,25,20,20,17,21,26,10,5,25,9,7,8,13,12,12,13,13,14,13,14,13,13,10,11,17,17,24,17,17,17,17,17,18,16,27,18,10,23,22,22,24,24,23,30,27,27,27,26,8,551.txt
