0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,filename
5,11,0,1,6,6,0,0,0,0,0,0,2,9,0,1,7,4,0,11,0,17,0,2,1,6,12,0,0,5,0,4,1,2,0,0,0,0,0,14,0,17,4,9,0,12,0,0,0,0,0,0,2,3,0,0,10,0,0,5,0,1,0,0,0,0,5,229.txt
5,11,0,1,6,6,0,0,0,18,0,0,2,9,0,1,12,4,0,11,0,10,0,2,1,19,20,0,0,12,0,4,1,2,0,7,0,3,0,13,0,17,5,4,11,12,0,0,0,2,0,0,5,3,0,0,18,0,0,5,3,1,0,5,0,0,5,231.txt
5,11,0,1,6,6,0,0,0,0,0,0,2,9,0,1,7,4,0,24,0,0,0,2,1,28,16,0,15,0,1,4,1,2,0,0,1,0,0,1,1,17,4,5,0,12,0,0,0,0,0,1,2,0,5,1,14,0,0,18,4,1,0,0,0,10,5,236.txt
5,11,0,1,6,6,0,1,3,16,26,2,13,9,0,1,12,4,0,19,0,0,0,2,1,13,7,9,6,3,0,4,5,2,0,3,0,6,5,13,3,21,5,4,7,12,0,0,0,2,0,1,3,0,0,0,1,0,0,11,1,1,0,9,0,4,7,241.txt
5,11,0,1,6,6,0,0,0,0,26,0,2,9,0,9,7,4,0,10,0,0,0,2,1,6,16,0,0,6,0,4,1,2,0,0,0,4,0,13,4,21,6,14,0,12,0,0,0,6,0,0,5,3,0,0,28,0,0,5,3,1,0,5,0,4,5,242.txt
5,11,0,1,6,6,0,1,0,0,13,2,2,9,0,1,12,4,0,25,0,0,0,2,1,13,21,9,12,0,0,4,1,2,0,6,1,6,0,12,4,13,5,8,7,12,0,0,0,0,0,0,2,5,0,0,19,0,0,17,4,1,0,8,7,10,5,245.txt
5,11,4,1,6,6,0,1,0,12,0,0,2,9,0,1,7,4,0,18,0,27,0,2,1,23,21,0,18,0,0,4,8,2,0,0,1,6,2,13,0,21,5,4,0,12,0,0,0,0,0,0,2,0,0,0,18,0,0,15,1,1,0,14,0,10,5,247.txt
5,11,4,1,6,6,0,0,0,12,0,0,2,9,0,1,7,4,0,10,0,28,0,2,1,6,4,0,0,0,0,4,8,2,0,7,0,5,0,3,6,21,5,3,4,12,4,0,0,2,0,0,2,3,0,0,18,0,0,5,0,1,0,14,5,17,5,249.txt
11,11,6,1,6,6,0,0,0,2,29,2,9,9,0,1,7,4,0,9,0,1,0,2,1,7,4,0,0,6,0,4,5,2,0,0,0,4,0,13,4,21,8,4,0,12,0,0,2,0,0,4,5,3,0,0,16,0,0,5,0,1,0,10,8,14,7,250.txt
5,11,0,1,6,6,0,0,3,0,26,2,2,9,0,1,7,4,0,11,0,0,0,2,1,6,12,10,0,6,0,4,1,2,0,6,0,4,0,16,4,17,4,7,7,12,0,0,0,0,0,0,2,3,0,0,1,0,0,5,3,1,0,5,0,4,7,252.txt
5,11,0,1,6,6,0,3,0,16,0,0,2,9,0,1,7,4,1,19,0,0,0,2,1,28,20,0,15,0,1,4,1,2,0,7,1,2,0,1,1,17,5,5,4,12,0,0,0,0,0,1,10,1,5,9,19,0,0,10,4,1,0,0,0,10,5,256.txt
5,11,4,1,6,6,0,0,0,0,0,0,2,9,0,1,12,4,0,10,0,0,0,2,1,6,11,0,0,0,0,4,1,2,0,0,0,0,0,0,0,21,4,8,0,12,0,0,0,0,0,0,2,3,0,0,19,0,0,5,0,1,0,0,3,16,5,258.txt
5,11,0,1,6,6,0,0,0,0,0,0,2,9,0,1,7,4,0,5,0,0,0,2,2,6,3,0,0,0,0,4,1,2,0,7,1,0,0,0,4,17,4,14,12,12,0,0,0,0,0,0,2,3,0,0,0,0,0,5,0,1,0,0,0,4,5,260.txt
5,13,0,0,6,6,0,8,0,20,13,0,11,3,0,10,8,4,0,4,0,0,0,2,0,0,29,4,18,0,0,5,1,0,0,3,0,6,5,4,3,6,0,4,4,2,4,0,0,0,0,1,2,0,0,0,19,0,0,8,1,1,0,0,0,0,0,261.txt
5,11,3,1,6,6,0,0,0,0,0,0,2,9,0,1,7,4,0,5,0,3,0,2,1,6,3,0,0,0,0,4,1,2,0,14,0,0,0,0,0,17,4,14,0,12,0,0,0,6,0,0,2,3,0,0,0,0,0,5,0,1,0,0,0,0,5,264.txt
5,11,0,1,6,6,0,0,0,0,0,0,2,9,0,9,7,4,0,5,0,0,0,2,1,6,3,0,0,0,0,4,1,2,0,4,0,0,0,0,4,17,4,14,8,12,0,0,0,2,0,0,2,3,0,0,0,0,0,5,0,1,0,0,0,4,5,269.txt
5,11,0,1,6,6,0,0,0,0,26,0,2,9,1,1,7,4,0,5,0,0,0,2,1,7,3,0,0,6,1,4,1,2,0,0,1,4,0,13,4,17,6,14,0,12,0,0,0,0,0,0,5,3,0,0,1,0,0,5,11,1,0,6,0,10,7,272.txt
5,11,0,1,6,6,0,0,0,0,0,0,2,9,0,1,7,4,0,5,0,9,0,2,1,6,3,0,0,0,0,4,1,2,0,4,1,0,0,0,4,17,4,14,0,12,0,0,0,0,0,0,2,3,0,0,0,0,0,5,0,1,0,0,0,4,5,274.txt
0,16,4,0,0,5,0,1,8,26,27,0,20,12,0,12,21,7,0,2,2,28,1,3,9,18,1,2,20,9,0,1,6,4,0,21,0,6,9,10,3,1,11,4,27,0,6,0,0,5,1,2,7,1,0,0,23,1,1,0,1,0,1,0,3,16,11,276.txt
5,11,0,1,6,6,0,0,0,13,0,0,2,9,0,1,7,4,0,10,0,28,0,2,1,7,4,0,0,0,0,4,5,2,0,7,1,0,0,13,0,17,5,4,10,12,0,0,0,2,0,0,2,3,0,0,22,0,0,5,0,1,0,16,7,16,5,280.txt
5,11,0,1,6,6,0,0,0,0,26,0,2,9,0,1,12,4,0,5,0,11,0,2,1,6,3,0,0,3,0,4,1,2,0,0,0,4,0,0,4,17,4,14,0,12,0,0,0,2,0,0,5,3,0,0,17,0,0,5,0,1,0,12,0,4,7,282.txt
5,13,4,0,6,6,0,0,0,13,13,0,2,1,0,1,19,4,0,11,0,0,0,2,0,9,4,9,5,5,0,4,5,2,0,6,0,0,0,7,4,17,5,4,4,8,0,0,0,0,0,0,5,3,0,0,30,0,0,5,7,1,0,14,0,9,6,283.txt
5,11,4,1,6,6,0,1,0,16,0,0,13,9,0,1,7,4,0,18,0,0,0,2,1,23,7,0,18,0,0,4,5,2,0,3,1,6,5,13,3,21,5,4,0,12,0,0,0,0,0,1,2,2,0,0,18,0,0,24,2,1,0,3,0,10,5,284.txt
5,11,0,1,6,6,0,1,0,13,0,0,13,9,0,1,7,4,0,15,0,0,0,2,1,13,7,0,18,0,0,4,5,2,0,3,0,6,5,13,2,21,5,4,7,12,0,0,0,0,0,1,2,1,0,0,8,0,0,8,1,1,0,2,0,4,5,286.txt
5,11,0,1,6,6,0,1,0,0,13,0,15,9,0,1,7,4,0,29,0,0,0,2,1,13,21,9,12,5,0,4,1,2,0,3,0,6,2,7,3,14,5,9,4,12,0,0,0,5,0,0,2,0,0,0,10,0,0,17,1,1,0,5,0,4,4,288.txt
5,11,0,1,6,6,0,1,0,16,13,0,13,3,0,1,8,2,0,17,0,0,0,2,1,13,7,9,18,0,0,4,1,2,0,3,1,6,5,14,2,21,4,4,7,12,3,0,0,0,0,1,4,1,0,0,3,0,0,4,1,1,0,3,0,10,5,290.txt
5,5,4,0,6,6,0,0,0,13,26,0,2,1,0,8,19,4,0,9,0,0,0,2,0,6,4,13,0,3,0,4,5,2,0,6,0,0,0,2,4,21,9,4,3,8,0,0,0,0,0,0,2,3,0,0,16,0,0,5,0,1,0,14,0,4,5,293.txt
7,13,0,0,6,6,0,1,0,18,13,0,15,3,0,1,1,4,0,15,0,1,0,0,0,0,7,9,18,18,0,5,1,2,0,3,0,6,5,13,3,3,0,4,7,5,0,0,0,5,4,1,2,1,0,0,24,1,0,3,1,1,0,6,7,13,4,295.txt
5,12,4,1,6,6,0,0,0,15,26,0,8,30,1,1,7,4,0,3,0,18,0,2,4,22,4,12,5,2,16,4,5,2,0,20,1,0,11,1,1,17,5,5,2,12,0,5,0,0,0,9,2,4,5,1,1,3,2,5,11,1,0,6,8,10,2,297.txt
5,11,0,1,6,6,0,1,0,13,26,0,13,3,0,1,8,4,0,15,0,0,0,2,1,13,7,13,7,3,0,4,1,2,0,3,0,6,5,13,3,24,5,4,7,12,0,0,0,0,8,1,2,1,0,0,1,0,0,7,1,1,0,0,0,0,5,300.txt
5,11,0,1,6,6,0,0,0,0,0,0,2,9,0,1,7,4,0,5,0,0,0,2,1,6,3,0,0,0,0,4,1,2,0,0,0,0,0,0,0,17,4,14,0,12,0,0,0,0,0,0,2,3,0,0,0,0,0,5,0,1,0,0,2,16,6,303.txt
5,11,0,1,6,6,0,1,0,0,0,0,15,3,0,1,13,4,0,17,0,0,0,0,1,3,7,0,18,0,0,4,1,2,0,3,1,2,5,14,2,5,4,18,7,12,0,0,0,0,9,1,2,1,0,6,14,1,0,3,2,1,0,6,0,2,5,305.txt
5,11,4,1,6,6,0,8,0,7,13,0,2,9,0,10,7,4,0,18,0,0,0,2,1,2,4,5,14,5,1,4,5,2,0,6,1,2,0,2,1,21,9,4,3,12,0,0,0,0,0,1,2,1,0,3,15,0,0,15,4,1,0,14,0,10,5,307.txt
5,11,0,1,6,6,0,1,0,25,0,2,2,9,0,1,7,4,0,20,0,0,0,2,1,27,4,0,18,0,0,4,1,2,0,7,1,6,2,2,0,12,9,6,3,12,0,0,0,0,0,0,2,0,0,0,12,0,0,16,1,1,0,2,0,4,5,311.txt
5,11,0,1,6,6,0,8,0,20,13,0,2,9,0,10,7,4,0,29,0,0,0,2,1,28,20,5,0,0,0,4,1,2,0,4,1,6,0,14,1,12,6,15,7,12,0,0,0,0,0,1,10,0,0,4,19,0,0,16,4,1,0,0,0,10,5,313.txt
5,11,3,1,6,6,0,0,3,18,26,2,2,9,1,10,7,4,0,11,0,3,0,2,6,19,20,5,0,6,0,4,5,2,0,4,0,4,0,14,4,17,8,4,7,12,0,0,0,2,0,0,2,3,0,0,20,0,0,5,0,1,0,4,0,4,7,318.txt
5,11,3,1,6,6,0,0,0,0,26,0,2,9,0,1,7,4,0,5,0,28,0,2,1,6,3,18,0,6,0,4,1,2,0,4,0,0,0,0,0,17,4,14,7,12,0,0,0,6,0,0,2,3,0,0,28,0,0,5,0,1,0,0,0,4,7,320.txt
9,20,3,1,6,6,0,3,0,13,0,2,2,9,0,1,7,4,0,8,0,3,0,2,4,29,4,0,14,2,7,4,5,2,0,11,1,2,3,1,1,8,8,5,21,12,0,0,0,1,0,1,0,4,3,1,18,0,0,9,4,1,0,8,3,10,2,322.txt
9,20,3,1,6,6,0,3,0,13,0,2,2,9,0,1,7,4,0,8,0,3,0,2,4,29,4,0,14,2,7,4,5,2,0,11,1,2,3,1,1,8,8,5,21,12,0,0,0,1,0,1,0,4,3,1,18,0,0,9,4,1,0,8,3,10,2,323.txt
5,11,0,1,6,6,0,0,0,0,13,0,2,9,0,1,7,4,0,11,0,9,0,2,1,11,20,27,0,6,0,4,1,2,0,4,1,0,0,13,1,17,5,10,7,12,0,0,0,0,0,0,5,3,0,6,6,0,0,5,0,1,0,0,0,10,5,324.txt
15,13,4,0,6,6,0,1,3,13,26,0,16,3,0,1,1,4,0,7,0,17,0,0,0,4,7,9,6,8,0,4,5,2,0,3,0,6,5,8,3,3,8,4,4,7,0,0,0,2,6,1,2,1,0,0,17,1,0,3,1,1,0,14,6,17,7,326.txt
0,11,0,1,6,9,0,8,5,30,27,0,19,13,0,0,21,11,0,8,0,0,1,3,1,15,26,21,20,15,0,4,0,1,0,23,0,6,1,25,3,0,5,4,22,12,4,0,0,5,1,7,7,1,0,0,1,1,1,2,1,0,0,14,3,4,1,328.txt
5,11,0,1,6,6,0,0,0,2,29,0,2,9,0,1,7,4,0,5,0,30,0,2,1,6,3,0,0,6,0,4,1,2,0,0,0,3,0,7,0,17,5,14,4,12,0,0,0,0,0,0,5,3,0,0,1,0,0,5,3,1,0,5,0,4,7,329.txt
5,11,0,1,6,6,0,0,0,0,0,0,2,9,0,1,7,4,0,10,0,0,0,2,1,6,16,0,0,6,0,4,1,2,0,0,0,3,0,0,0,17,4,14,0,12,0,0,0,0,0,0,5,3,0,0,1,0,0,5,3,1,0,5,0,0,5,333.txt
5,11,4,1,6,6,0,0,0,19,0,0,2,9,0,1,7,4,0,9,0,17,0,2,1,6,20,0,0,5,0,4,1,2,0,0,1,4,0,21,0,21,5,4,3,12,0,0,0,0,0,0,2,3,0,0,18,0,0,5,10,1,0,15,0,10,5,335.txt
5,11,0,1,6,6,0,0,0,0,13,0,2,9,0,1,7,4,0,11,0,29,0,2,1,6,20,26,0,0,0,4,1,2,0,4,0,0,0,14,0,17,6,7,7,12,0,0,0,0,0,0,2,3,0,0,19,0,0,5,0,1,0,0,0,0,5,337.txt
9,11,4,1,1,6,0,0,0,2,30,0,2,9,0,1,12,4,0,9,0,27,0,2,1,2,4,9,0,3,0,4,9,2,0,6,0,4,0,21,0,21,8,2,3,12,0,0,0,0,0,0,5,3,0,0,16,0,0,5,3,1,0,14,4,13,7,341.txt
10,11,0,1,6,9,0,1,5,13,14,2,15,3,0,1,1,3,0,7,0,21,0,3,1,29,17,9,2,15,0,4,7,2,0,5,1,2,1,10,3,21,8,4,4,12,4,0,0,0,9,7,1,6,0,0,18,1,1,3,2,1,0,14,7,2,4,342.txt
5,11,4,1,6,6,0,1,0,0,0,2,2,9,1,1,7,4,0,10,0,0,0,2,1,6,28,0,0,6,0,4,1,2,0,0,0,0,0,0,4,21,4,14,0,12,0,0,0,0,0,0,2,3,0,0,4,0,0,18,4,1,0,6,0,4,5,344.txt
5,11,0,1,6,6,0,1,0,0,0,0,15,9,0,1,12,4,0,4,0,0,0,2,1,13,7,0,4,5,0,4,1,2,0,3,0,6,2,0,3,10,4,14,0,12,0,0,0,0,0,0,2,0,0,0,7,0,0,25,1,1,0,0,3,16,6,347.txt
5,11,0,1,6,6,0,1,0,0,13,0,15,9,0,1,22,4,0,27,0,0,0,2,1,13,7,14,8,5,0,4,1,2,0,3,0,6,5,13,3,6,6,4,7,12,0,0,0,5,0,1,3,0,0,0,23,0,0,11,1,1,0,5,3,16,4,349.txt
0,13,0,0,9,9,0,1,8,1,27,0,20,13,0,0,21,9,0,15,2,0,1,3,0,18,2,20,20,1,0,0,7,4,0,21,0,6,9,13,10,0,11,7,22,0,1,0,0,0,1,2,7,1,0,0,19,1,1,0,1,0,1,5,0,11,11,352.txt
10,13,0,0,6,9,0,1,3,0,14,0,15,3,0,1,1,3,0,0,0,0,0,3,0,0,17,0,2,1,0,5,0,0,0,3,0,6,5,0,2,3,13,14,12,2,0,0,0,5,3,2,1,1,0,0,0,1,1,3,1,1,0,0,0,4,4,354.txt
5,11,3,1,6,6,0,0,0,0,0,0,2,9,0,1,7,4,0,10,0,3,0,2,1,6,20,0,0,0,0,4,1,2,0,7,0,0,0,14,0,17,4,4,7,12,0,0,0,2,0,0,2,3,0,0,18,0,0,5,0,1,0,0,0,0,5,358.txt
5,11,0,1,6,6,0,0,0,0,26,0,2,9,0,9,7,4,0,11,0,0,0,2,1,19,20,0,0,6,0,4,1,2,0,7,0,4,0,3,0,22,5,18,4,12,0,0,0,2,0,0,2,3,0,0,1,0,0,5,3,1,0,5,0,0,7,360.txt
5,11,0,1,6,6,0,1,0,19,13,0,15,3,0,1,13,4,0,8,0,0,0,2,1,13,7,9,18,0,0,4,1,2,0,3,0,6,5,13,3,5,5,4,7,12,0,0,0,5,9,1,2,1,0,0,30,1,0,4,1,1,0,6,3,9,4,362.txt
5,13,0,0,6,6,0,1,0,16,26,0,13,1,0,1,19,4,0,24,0,0,0,2,0,11,21,13,24,3,0,4,1,2,0,3,0,6,2,25,3,17,5,4,30,8,0,0,0,0,0,0,2,5,0,0,1,0,0,18,1,1,0,5,0,4,7,364.txt
5,11,0,1,6,6,0,0,0,17,13,0,2,9,0,1,12,4,0,11,0,10,0,2,1,6,20,16,0,0,0,4,1,2,0,4,0,0,0,21,0,17,5,4,20,12,0,0,0,0,0,0,2,3,0,0,19,0,0,5,0,1,0,0,0,0,5,365.txt
9,11,3,1,6,6,0,0,3,13,0,2,2,9,9,1,7,4,0,11,0,28,0,2,2,7,4,0,5,0,0,4,5,2,0,7,0,4,0,3,4,17,8,4,4,12,0,0,0,2,0,0,5,3,0,0,12,0,0,5,3,1,0,10,0,10,5,368.txt
5,11,0,1,6,6,0,1,0,0,0,2,15,9,0,1,7,4,0,29,0,0,0,2,1,13,7,0,18,0,0,4,1,2,0,3,1,6,5,14,2,25,4,18,16,12,0,0,0,2,0,1,2,0,0,0,0,0,0,13,1,1,0,6,0,10,5,369.txt
5,11,0,1,6,6,0,0,0,0,13,0,2,9,0,10,7,4,0,5,0,28,0,2,1,6,3,5,0,4,0,4,1,2,0,4,0,0,0,14,0,17,4,11,7,12,0,0,0,3,0,0,2,3,0,0,7,0,0,5,0,1,0,0,0,0,5,371.txt
11,12,6,1,6,6,0,3,0,2,30,0,2,9,0,1,7,4,0,8,0,17,0,2,10,3,4,0,5,2,0,4,1,2,0,17,1,11,11,1,9,26,8,5,29,12,0,3,0,7,0,13,0,1,5,1,16,3,0,3,11,1,0,13,7,10,2,375.txt
10,11,4,1,6,9,0,1,5,16,14,0,15,3,0,1,1,3,0,8,0,0,0,3,1,3,17,0,2,15,0,4,0,2,0,3,0,6,1,13,3,21,5,4,9,12,0,0,0,0,8,2,1,1,0,0,18,1,1,3,1,1,0,6,0,0,4,377.txt
5,11,0,1,6,6,0,1,0,0,13,0,13,3,0,1,1,4,0,0,0,0,0,0,1,13,7,9,18,15,0,4,1,2,0,3,0,6,5,0,2,3,4,14,7,12,0,0,0,0,8,1,2,1,0,0,0,1,0,3,1,1,0,0,0,2,5,380.txt
11,12,0,1,6,6,0,0,3,0,13,4,2,9,1,9,17,4,1,16,0,18,0,2,10,3,20,1,23,2,8,4,1,2,0,20,5,0,13,1,9,19,8,5,21,16,0,0,1,0,0,1,2,1,5,6,19,0,0,19,4,1,0,0,7,5,2,382.txt
5,11,0,1,6,6,0,0,0,16,0,0,2,9,0,1,7,4,0,11,0,29,0,2,1,11,4,0,0,5,1,4,1,2,0,0,1,0,0,1,1,17,9,5,3,12,0,0,0,0,0,0,2,3,5,6,24,0,0,18,4,1,0,0,0,10,5,385.txt
5,12,0,1,6,6,0,3,0,16,26,0,2,9,0,0,7,11,0,15,0,0,0,2,4,29,22,9,0,2,0,4,1,2,0,2,1,2,3,1,1,8,5,5,29,12,0,0,0,7,0,1,0,1,6,1,1,0,0,2,9,0,0,0,7,10,2,386.txt
5,5,0,1,6,6,0,0,3,20,13,2,2,1,0,10,19,4,0,5,0,13,0,2,0,10,8,4,5,3,0,4,1,2,0,8,0,0,0,13,4,17,5,8,6,10,0,0,0,1,0,0,2,3,0,0,29,0,0,5,15,1,0,4,0,4,5,387.txt
5,11,4,1,6,6,0,1,0,18,0,0,13,3,7,1,22,4,0,15,0,0,0,2,2,13,7,0,8,0,0,4,1,2,0,3,0,6,5,13,2,21,5,4,12,12,0,0,0,0,0,1,3,1,0,0,19,0,0,7,1,1,0,5,0,10,4,391.txt
5,13,4,1,6,6,0,0,0,17,26,0,2,1,0,1,20,4,0,10,0,0,0,2,1,6,20,0,0,3,0,4,5,2,0,6,0,3,0,13,0,17,6,4,7,12,0,0,0,0,0,0,5,3,0,0,21,0,0,5,3,1,0,15,3,16,4,394.txt
5,13,4,0,6,6,0,1,0,11,13,0,16,3,0,1,16,4,0,7,0,0,0,0,0,0,7,9,18,10,0,5,8,0,0,3,0,6,5,4,2,21,0,3,4,3,0,0,0,0,4,1,2,2,0,0,3,1,0,4,1,1,0,16,5,0,12,395.txt
5,13,0,0,6,6,0,0,0,0,13,0,2,1,0,1,14,4,0,11,0,14,0,2,0,0,9,0,0,0,0,5,1,2,0,7,0,0,0,13,0,17,0,15,7,5,0,0,0,0,0,0,2,3,0,0,19,0,0,5,0,1,0,0,0,0,5,397.txt
5,11,0,1,6,6,0,0,0,0,0,0,2,9,0,1,7,4,0,24,0,28,0,2,1,28,20,0,0,0,1,4,1,2,0,7,1,4,0,1,1,17,5,5,4,12,0,0,0,0,0,0,2,7,5,6,19,0,0,18,11,1,0,6,0,10,5,400.txt
5,11,5,1,7,6,4,0,0,14,0,0,2,9,0,1,7,4,0,18,0,27,0,2,2,28,4,0,0,5,0,4,8,2,0,0,1,3,0,1,1,21,6,5,0,12,0,0,0,0,0,0,2,0,5,1,18,0,0,18,10,1,0,5,0,10,6,402.txt
5,11,0,1,6,6,0,1,0,0,26,0,13,9,0,1,7,4,0,16,0,0,0,2,1,23,7,0,6,6,0,4,1,2,0,3,1,6,5,14,3,7,6,7,7,12,0,0,0,0,0,1,2,1,0,0,1,0,0,11,1,1,0,0,0,10,7,405.txt
5,11,4,1,6,6,0,0,0,2,28,0,2,9,0,1,7,4,0,10,0,17,0,2,1,7,20,0,0,6,1,4,1,2,0,4,1,4,0,13,0,21,5,9,0,12,0,0,0,0,0,0,5,3,0,0,1,0,0,5,0,1,0,6,0,10,3,407.txt
5,12,4,1,6,6,0,1,0,13,0,0,15,9,0,1,7,4,0,15,0,0,0,2,1,29,7,0,4,0,1,4,5,2,0,3,1,2,5,1,13,21,5,5,0,12,0,0,0,0,0,1,0,2,5,6,3,0,0,3,2,1,0,16,3,10,4,411.txt
5,11,0,1,6,6,0,1,0,0,26,0,15,3,0,1,13,4,0,0,0,1,0,0,1,13,7,13,7,6,0,4,1,2,0,3,0,6,5,0,3,4,4,14,7,12,0,0,0,5,9,1,2,1,0,0,20,1,0,3,1,1,0,5,2,15,7,413.txt
5,11,0,1,6,6,0,1,0,0,13,0,16,3,0,1,8,4,0,15,0,0,0,2,1,13,7,9,18,5,0,4,1,2,0,3,0,6,5,13,3,6,5,7,7,12,0,0,0,0,0,1,3,1,0,0,10,0,0,22,1,1,0,0,0,0,5,416.txt
5,12,4,1,6,6,0,9,3,18,26,0,2,9,0,1,7,4,0,8,0,0,0,2,1,28,20,8,5,6,0,4,5,2,0,4,1,2,0,1,1,21,5,5,7,12,0,7,0,0,0,8,10,1,5,6,1,0,0,20,10,1,0,5,0,10,3,417.txt
5,5,3,0,6,6,0,0,3,0,13,2,2,1,1,8,10,4,0,11,0,3,0,2,0,0,20,16,0,3,0,5,1,2,0,6,0,0,0,14,4,22,14,7,7,5,0,0,0,2,0,0,2,3,0,0,5,0,0,5,0,1,0,4,7,17,5,419.txt
5,11,0,1,6,6,0,0,0,0,26,0,2,9,0,1,7,4,0,5,0,17,0,2,1,6,11,9,0,6,0,4,1,2,0,4,1,3,0,21,1,17,9,9,3,12,0,0,0,2,0,0,2,3,0,4,17,0,0,5,10,1,0,5,0,10,7,421.txt
5,11,0,1,6,6,0,0,0,0,0,0,2,9,0,1,7,4,0,5,0,10,0,2,1,6,3,0,0,5,0,4,1,2,0,7,1,4,0,3,4,17,5,14,4,12,0,0,0,4,0,0,2,3,0,0,9,0,0,5,0,1,0,6,0,4,5,423.txt
7,11,0,1,6,6,0,1,0,19,0,0,13,3,0,1,1,4,0,16,0,0,0,0,1,29,17,0,2,15,0,4,7,2,0,3,1,2,5,14,2,3,6,4,0,12,0,0,0,0,9,1,6,1,0,4,8,1,1,3,2,1,0,0,3,2,4,425.txt
5,11,3,1,6,6,0,0,0,0,0,0,2,9,0,1,7,4,0,11,0,28,0,2,1,6,28,0,0,6,0,4,1,2,0,0,0,0,0,0,0,17,4,14,0,12,0,0,0,6,0,0,2,3,0,0,28,0,0,5,0,1,0,0,0,0,5,427.txt
5,11,0,1,6,6,0,0,0,0,13,0,2,9,0,9,7,4,0,5,0,30,0,2,1,6,3,9,0,6,0,4,1,2,0,4,0,0,0,13,0,17,5,14,7,12,0,0,0,2,0,0,2,3,0,0,5,0,0,5,0,1,0,6,0,0,5,430.txt
5,11,0,1,6,6,0,1,0,0,0,0,13,9,0,1,7,4,0,7,0,0,0,2,1,23,7,0,18,0,0,4,1,2,0,3,1,6,5,7,2,6,1,13,4,12,0,0,0,0,0,1,2,1,0,0,14,0,0,4,1,1,0,6,0,0,5,434.txt
5,11,0,1,6,6,0,0,3,13,13,2,2,9,1,1,7,4,0,11,0,10,0,2,6,6,4,26,5,0,1,4,1,2,0,4,1,0,0,4,4,17,5,4,4,12,0,0,0,0,0,0,2,3,0,4,22,0,0,5,0,1,0,2,3,10,5,436.txt
5,11,4,1,6,6,0,0,0,13,0,0,2,9,0,1,7,4,0,9,0,10,0,2,1,6,4,0,0,0,0,4,5,2,0,0,0,0,0,13,0,21,5,4,0,12,0,0,0,0,0,0,5,3,0,0,18,0,0,5,0,1,0,14,0,0,5,439.txt
5,11,3,1,6,6,0,0,0,13,13,0,2,9,0,1,12,4,0,11,0,3,0,2,1,7,4,12,0,3,0,4,8,2,0,6,0,4,0,9,4,17,5,3,4,12,0,0,0,2,0,0,2,3,0,0,18,0,0,5,3,1,0,14,3,4,5,444.txt
5,11,4,1,6,6,0,1,0,11,13,0,2,9,0,1,7,4,0,18,0,0,0,2,1,2,4,14,18,0,0,4,8,2,0,6,1,6,5,9,4,21,5,4,4,12,0,0,0,0,0,1,2,0,0,0,22,0,0,16,2,1,0,16,0,10,5,447.txt
5,11,3,1,6,6,0,0,3,2,29,0,2,9,0,14,12,4,0,10,0,3,0,2,20,30,4,12,0,3,0,4,8,2,0,6,0,4,0,4,6,22,5,3,4,12,5,0,0,7,0,0,2,3,0,0,18,0,0,5,5,1,0,14,0,8,5,449.txt
5,11,3,1,6,6,0,0,3,0,0,2,2,9,8,1,7,4,0,5,0,3,0,2,1,6,3,0,5,0,0,4,1,2,0,4,1,3,0,0,4,17,4,14,12,12,0,0,0,0,0,0,5,3,0,0,0,0,0,5,3,1,0,10,0,8,5,452.txt
9,13,0,1,6,6,0,1,0,16,13,0,16,3,0,1,1,4,0,6,0,21,0,0,0,13,7,8,8,15,0,4,5,2,0,3,0,6,5,21,3,4,1,4,4,11,4,0,0,0,8,1,3,1,0,0,30,1,0,3,1,1,0,5,5,17,5,454.txt
5,11,4,1,6,6,0,1,0,13,0,0,13,3,0,1,13,4,0,8,0,0,0,2,1,23,7,0,18,0,0,4,5,2,0,3,1,6,5,25,3,21,5,4,5,12,4,0,0,0,9,1,3,2,0,0,18,1,0,3,1,1,0,14,3,0,6,456.txt
5,11,0,1,6,6,0,1,0,0,13,0,13,9,0,1,22,4,0,4,0,0,0,2,1,13,21,14,12,5,0,4,1,2,0,3,0,6,2,0,3,12,4,14,7,12,0,0,0,0,0,0,2,0,0,0,7,0,0,15,1,1,0,0,0,0,5,458.txt
5,11,0,1,6,6,0,0,0,0,0,0,2,9,1,1,7,4,6,24,0,0,0,2,1,28,3,0,14,0,1,4,1,2,0,0,1,0,0,14,0,17,15,14,0,12,0,0,0,0,0,0,2,0,0,0,0,0,0,10,4,1,0,0,0,10,5,460.txt
5,11,0,1,6,6,0,0,0,17,13,2,2,9,0,1,7,4,0,26,0,0,0,2,10,6,20,0,5,0,0,4,1,2,0,6,1,0,0,13,4,17,5,4,7,12,0,0,0,0,0,0,2,5,0,0,3,0,0,18,4,1,0,4,0,4,8,463.txt
5,13,0,0,6,6,0,1,0,16,26,0,15,3,0,1,8,4,0,15,0,0,0,2,0,13,7,0,7,3,0,4,1,2,0,3,0,6,5,13,3,24,5,4,8,8,0,0,0,0,0,1,3,0,0,0,1,0,0,7,1,1,0,0,0,0,4,465.txt
